ent_station,ext_station,ent_time_period,riders_average_weekday
Stadium-Armory,Naylor Road,Midday,3.727272727272727
Stadium-Armory,New Carrollton,Midday,13.818181818181818
Stadium-Armory,New York Ave,Midday,3.3181818181818183
Stadium-Armory,Pentagon,Midday,6.7727272727272725
Stadium-Armory,Pentagon City,Midday,8.863636363636363
Stadium-Armory,Potomac Avenue,Midday,40.22727272727273
Stadium-Armory,Prince George's Plaza,Midday,2.8636363636363638
Stadium-Armory,Reagan Washington National Airport,Midday,5.363636363636363
Stadium-Armory,Rhode Island Avenue,Midday,6.090909090909091
Stadium-Armory,Rockville,Midday,0.45454545454545453
Stadium-Armory,Rosslyn,Midday,10.136363636363637
Stadium-Armory,Shady Grove,Midday,2.1818181818181817
Stadium-Armory,Shaw-Howard University,Midday,8.045454545454545
Stadium-Armory,Silver Spring,Midday,5.590909090909091
Stadium-Armory,Smithsonian,Midday,33.59090909090909
Stadium-Armory,Southern Avenue,Midday,6.5
Stadium-Armory,Stadium-Armory,Midday,10.409090909090908
Stadium-Armory,Suitland,Midday,4.136363636363637
Stadium-Armory,Takoma,Midday,3.090909090909091
Stadium-Armory,Tenleytown-AU,Midday,4.090909090909091
Stadium-Armory,Twinbrook,Midday,0.22727272727272727
Stadium-Armory,U Street-Cardozo,Midday,8.454545454545455
Stadium-Armory,Union Station,Midday,11.772727272727273
Stadium-Armory,Van Dorn Street,Midday,0.5454545454545454
Stadium-Armory,Van Ness-UDC,Midday,5.318181818181818
Stadium-Armory,Vienna,Midday,2.6363636363636362
Stadium-Armory,Virginia Square-GMU,Midday,0.8181818181818182
Stadium-Armory,Waterfront,Midday,6.045454545454546
Stadium-Armory,West Falls Church,Midday,3.272727272727273
Stadium-Armory,West Hyattsville,Midday,1.0454545454545454
Stadium-Armory,Wheaton,Midday,1.3636363636363635
Stadium-Armory,White Flint,Midday,2.8636363636363638
Stadium-Armory,Woodley Park-Zoo,Midday,4.2727272727272725
Suitland,Addison Road,Midday,2.1363636363636362
Suitland,Anacostia,Midday,53.13636363636363
Suitland,Archives-Navy Memorial,Midday,41.72727272727273
Suitland,Arlington Cemetery,Midday,1.2272727272727273
Suitland,Ballston,Midday,11.318181818181818
Suitland,Benning Road,Midday,4.318181818181818
Suitland,Bethesda,Midday,4.7727272727272725
Suitland,Braddock Road,Midday,3.1818181818181817
Suitland,Branch Avenue,Midday,27.727272727272727
Suitland,Brookland,Midday,10.181818181818182
Suitland,Capitol Heights,Midday,1.7272727272727273
Suitland,Capitol South,Midday,7.181818181818182
Suitland,Cheverly,Midday,1.5454545454545454
Suitland,Clarendon,Midday,2.1363636363636362
Suitland,Cleveland Park,Midday,2.3636363636363638
Suitland,College Park-U of MD,Midday,8.181818181818182
Suitland,Columbia Heights,Midday,43.59090909090909
Suitland,Congress Heights,Midday,20.318181818181817
Suitland,Court House,Midday,2.090909090909091
Suitland,Crystal City,Midday,11.363636363636363
Suitland,Deanwood,Midday,2.727272727272727
Suitland,Dunn Loring,Midday,3.227272727272727
Suitland,Dupont Circle,Midday,18.863636363636363
Suitland,East Falls Church,Midday,2.1818181818181817
Suitland,Eastern Market,Midday,4.863636363636363
Suitland,Eisenhower Avenue,Midday,2.5454545454545454
Suitland,Farragut North,Midday,27.045454545454547
Suitland,Farragut West,Midday,26.772727272727273
Suitland,Federal Center SW,Midday,7.0
Suitland,Federal Triangle,Midday,10.227272727272727
Suitland,Foggy Bottom,Midday,24.136363636363637
Suitland,Forest Glen,Midday,2.9545454545454546
Suitland,Fort Totten,Midday,13.681818181818182
Suitland,Franconia-Springfield,Midday,3.1818181818181817
Suitland,Friendship Heights,Midday,12.363636363636363
Suitland,Gallery Place-Chinatown,Midday,78.5
Suitland,Georgia Avenue-Petworth,Midday,18.227272727272727
Suitland,Glenmont,Midday,2.8181818181818183
Suitland,Greenbelt,Midday,15.590909090909092
Suitland,Grosvenor,Midday,1.4090909090909092
Suitland,Huntington,Midday,5.2272727272727275
Suitland,Judiciary Square,Midday,10.909090909090908
Suitland,King Street,Midday,7.954545454545454
Suitland,Landover,Midday,2.409090909090909
Suitland,Largo Town Center,Midday,9.454545454545455
Suitland,L'Enfant Plaza,Midday,41.45454545454545
Suitland,McPherson Square,Midday,20.227272727272727
Suitland,Medical Center,Midday,6.454545454545454
Suitland,Metro Center,Midday,27.227272727272727
Suitland,Minnesota Avenue,Midday,8.636363636363637
Suitland,Morgan Blvd.,Midday,1.5909090909090908
Suitland,Mt. Vernon Square-UDC,Midday,15.090909090909092
Suitland,Navy Yard,Midday,29.636363636363637
Suitland,Naylor Road,Midday,30.318181818181817
Suitland,New Carrollton,Midday,14.090909090909092
Suitland,New York Ave,Midday,9.227272727272727
Suitland,Pentagon,Midday,14.136363636363637
Suitland,Pentagon City,Midday,38.86363636363637
Suitland,Potomac Avenue,Midday,2.909090909090909
Suitland,Prince George's Plaza,Midday,20.954545454545453
Suitland,Reagan Washington National Airport,Midday,19.954545454545453
Suitland,Rhode Island Avenue,Midday,14.318181818181818
Suitland,Rockville,Midday,3.590909090909091
Suitland,Rosslyn,Midday,14.136363636363637
Suitland,Shady Grove,Midday,4.954545454545454
Suitland,Shaw-Howard University,Midday,18.818181818181817
Suitland,Silver Spring,Midday,23.863636363636363
Suitland,Smithsonian,Midday,9.227272727272727
Suitland,Southern Avenue,Midday,25.545454545454547
Suitland,Stadium-Armory,Midday,4.636363636363637
Suitland,Suitland,Midday,11.227272727272727
Suitland,Takoma,Midday,5.7272727272727275
Suitland,Tenleytown-AU,Midday,7.318181818181818
Suitland,Twinbrook,Midday,2.409090909090909
Suitland,U Street-Cardozo,Midday,13.909090909090908
Suitland,Union Station,Midday,39.77272727272727
Suitland,Van Dorn Street,Midday,1.7272727272727273
Suitland,Van Ness-UDC,Midday,5.5
Suitland,Vienna,Midday,5.681818181818182
Suitland,Virginia Square-GMU,Midday,1.2727272727272727
Suitland,Waterfront,Midday,13.0
Suitland,West Falls Church,Midday,7.454545454545454
Suitland,West Hyattsville,Midday,6.863636363636363
Suitland,Wheaton,Midday,4.863636363636363
Suitland,White Flint,Midday,3.772727272727273
Suitland,Woodley Park-Zoo,Midday,8.045454545454545
Takoma,Addison Road,Midday,2.0454545454545454
Takoma,Anacostia,Midday,8.681818181818182
Takoma,Archives-Navy Memorial,Midday,6.409090909090909
Takoma,Arlington Cemetery,Midday,1.0454545454545454
Takoma,Ballston,Midday,6.318181818181818
Takoma,Benning Road,Midday,3.1363636363636362
Takoma,Bethesda,Midday,5.409090909090909
Takoma,Braddock Road,Midday,1.2272727272727273
Takoma,Branch Avenue,Midday,2.8636363636363638
Takoma,Brookland,Midday,40.09090909090909
Takoma,Capitol Heights,Midday,3.4545454545454546
Takoma,Capitol South,Midday,4.954545454545454
Takoma,Cheverly,Midday,0.5
Takoma,Clarendon,Midday,1.9090909090909092
Takoma,Cleveland Park,Midday,4.7272727272727275
Takoma,College Park-U of MD,Midday,11.090909090909092
Takoma,Columbia Heights,Midday,32.86363636363637
Takoma,Congress Heights,Midday,3.5
Takoma,Court House,Midday,2.8636363636363638
Takoma,Crystal City,Midday,4.590909090909091
Takoma,Deanwood,Midday,4.2727272727272725
Takoma,Dunn Loring,Midday,1.2272727272727273
Takoma,Dupont Circle,Midday,71.63636363636364
Takoma,East Falls Church,Midday,1.5454545454545454
Takoma,Eastern Market,Midday,4.818181818181818
Takoma,Eisenhower Avenue,Midday,0.3181818181818182
Takoma,Farragut North,Midday,155.1818181818182
Takoma,Farragut West,Midday,8.681818181818182
Takoma,Federal Center SW,Midday,3.6363636363636362
Takoma,Federal Triangle,Midday,7.590909090909091
Takoma,Foggy Bottom,Midday,33.0
Takoma,Forest Glen,Midday,4.454545454545454
Takoma,Fort Totten,Midday,21.681818181818183
Takoma,Franconia-Springfield,Midday,1.8181818181818181
Takoma,Friendship Heights,Midday,9.318181818181818
Takoma,Gallery Place-Chinatown,Midday,79.22727272727273
Takoma,Georgia Avenue-Petworth,Midday,7.454545454545454
Takoma,Glenmont,Midday,14.545454545454545
Takoma,Greenbelt,Midday,8.545454545454545
Takoma,Grosvenor,Midday,0.5454545454545454
Takoma,Huntington,Midday,2.5
Takoma,Judiciary Square,Midday,53.59090909090909
Takoma,King Street,Midday,6.090909090909091
Takoma,Landover,Midday,0.5
Takoma,Largo Town Center,Midday,4.5
Takoma,L'Enfant Plaza,Midday,20.90909090909091
Takoma,McPherson Square,Midday,12.909090909090908
Takoma,Medical Center,Midday,1.7727272727272727
Takoma,Metro Center,Midday,103.45454545454545
Takoma,Minnesota Avenue,Midday,4.636363636363637
Takoma,Morgan Blvd.,Midday,1.3181818181818181
Takoma,Mt. Vernon Square-UDC,Midday,5.863636363636363
Takoma,Navy Yard,Midday,6.545454545454546
Takoma,Naylor Road,Midday,3.0
Takoma,New Carrollton,Midday,2.3636363636363638
Takoma,New York Ave,Midday,24.636363636363637
Takoma,Pentagon,Midday,6.363636363636363
Takoma,Pentagon City,Midday,12.272727272727273
Takoma,Potomac Avenue,Midday,3.0
Takoma,Prince George's Plaza,Midday,11.454545454545455
Takoma,Reagan Washington National Airport,Midday,17.272727272727273
Takoma,Rhode Island Avenue,Midday,31.727272727272727
Takoma,Rockville,Midday,3.4545454545454546
Takoma,Rosslyn,Midday,12.090909090909092
Takoma,Shady Grove,Midday,5.545454545454546
Takoma,Shaw-Howard University,Midday,8.818181818181818
Takoma,Silver Spring,Midday,63.5
Takoma,Smithsonian,Midday,37.13636363636363
Takoma,Southern Avenue,Midday,3.8181818181818183
Takoma,Stadium-Armory,Midday,2.0454545454545454
Takoma,Suitland,Midday,3.590909090909091
Takoma,Takoma,Midday,11.590909090909092
Takoma,Tenleytown-AU,Midday,16.90909090909091
Takoma,Twinbrook,Midday,1.0909090909090908
Takoma,U Street-Cardozo,Midday,14.590909090909092
Takoma,Union Station,Midday,129.86363636363637
Takoma,Van Dorn Street,Midday,1.0454545454545454
Takoma,Van Ness-UDC,Midday,10.136363636363637
Takoma,Vienna,Midday,3.1363636363636362
Takoma,Virginia Square-GMU,Midday,1.0909090909090908
Takoma,Waterfront,Midday,6.863636363636363
Takoma,West Falls Church,Midday,4.5
Takoma,West Hyattsville,Midday,6.7272727272727275
Takoma,Wheaton,Midday,35.0
Takoma,White Flint,Midday,1.6818181818181819
Takoma,Woodley Park-Zoo,Midday,16.272727272727273
Tenleytown-AU,Addison Road,Midday,3.272727272727273
Tenleytown-AU,Anacostia,Midday,7.045454545454546
Tenleytown-AU,Archives-Navy Memorial,Midday,7.545454545454546
Tenleytown-AU,Arlington Cemetery,Midday,2.0454545454545454
Tenleytown-AU,Ballston,Midday,6.181818181818182
Tenleytown-AU,Benning Road,Midday,4.2272727272727275
Tenleytown-AU,Bethesda,Midday,89.0
Tenleytown-AU,Braddock Road,Midday,2.590909090909091
Tenleytown-AU,Branch Avenue,Midday,3.9545454545454546
Tenleytown-AU,Brookland,Midday,15.954545454545455
Tenleytown-AU,Capitol Heights,Midday,2.0454545454545454
Tenleytown-AU,Capitol South,Midday,17.181818181818183
Tenleytown-AU,Cheverly,Midday,0.5
Tenleytown-AU,Clarendon,Midday,2.227272727272727
Tenleytown-AU,Cleveland Park,Midday,37.13636363636363
Tenleytown-AU,College Park-U of MD,Midday,3.727272727272727
Tenleytown-AU,Columbia Heights,Midday,15.5
Tenleytown-AU,Congress Heights,Midday,3.6363636363636362
Tenleytown-AU,Court House,Midday,3.227272727272727
Tenleytown-AU,Crystal City,Midday,6.681818181818182
Tenleytown-AU,Deanwood,Midday,2.0
Tenleytown-AU,Dunn Loring,Midday,4.7727272727272725
Tenleytown-AU,Dupont Circle,Midday,111.86363636363636
Tenleytown-AU,East Falls Church,Midday,2.409090909090909
Tenleytown-AU,Eastern Market,Midday,11.090909090909092
Tenleytown-AU,Eisenhower Avenue,Midday,1.1363636363636365
Tenleytown-AU,Farragut North,Midday,200.77272727272728
Tenleytown-AU,Farragut West,Midday,3.3181818181818183
Tenleytown-AU,Federal Center SW,Midday,5.318181818181818
Tenleytown-AU,Federal Triangle,Midday,9.545454545454545
Tenleytown-AU,Foggy Bottom,Midday,21.5
Tenleytown-AU,Forest Glen,Midday,1.0
Tenleytown-AU,Fort Totten,Midday,9.5
Tenleytown-AU,Franconia-Springfield,Midday,5.2272727272727275
Tenleytown-AU,Friendship Heights,Midday,61.22727272727273
Tenleytown-AU,Gallery Place-Chinatown,Midday,85.45454545454545
Tenleytown-AU,Georgia Avenue-Petworth,Midday,5.7272727272727275
Tenleytown-AU,Glenmont,Midday,2.1363636363636362
Tenleytown-AU,Greenbelt,Midday,3.0
Tenleytown-AU,Grosvenor,Midday,18.363636363636363
Tenleytown-AU,Huntington,Midday,4.590909090909091
Tenleytown-AU,Judiciary Square,Midday,42.31818181818182
Tenleytown-AU,King Street,Midday,5.136363636363637
Tenleytown-AU,Landover,Midday,0.7272727272727273
Tenleytown-AU,Largo Town Center,Midday,3.9545454545454546
Tenleytown-AU,L'Enfant Plaza,Midday,15.681818181818182
Tenleytown-AU,McPherson Square,Midday,7.409090909090909
Tenleytown-AU,Medical Center,Midday,32.18181818181818
Tenleytown-AU,Metro Center,Midday,122.72727272727273
Tenleytown-AU,Minnesota Avenue,Midday,4.5
Tenleytown-AU,Morgan Blvd.,Midday,0.9090909090909091
Tenleytown-AU,Mt. Vernon Square-UDC,Midday,5.7272727272727275
Tenleytown-AU,Navy Yard,Midday,9.772727272727273
Tenleytown-AU,Naylor Road,Midday,3.272727272727273
Tenleytown-AU,New Carrollton,Midday,4.454545454545454
Tenleytown-AU,New York Ave,Midday,15.681818181818182
Tenleytown-AU,Pentagon,Midday,6.409090909090909
Tenleytown-AU,Pentagon City,Midday,18.863636363636363
Tenleytown-AU,Potomac Avenue,Midday,4.454545454545454
Tenleytown-AU,Prince George's Plaza,Midday,4.090909090909091
Tenleytown-AU,Reagan Washington National Airport,Midday,16.09090909090909
Tenleytown-AU,Rhode Island Avenue,Midday,8.545454545454545
Tenleytown-AU,Rockville,Midday,18.318181818181817
Tenleytown-AU,Rosslyn,Midday,10.727272727272727
Tenleytown-AU,Shady Grove,Midday,28.727272727272727
Tenleytown-AU,Shaw-Howard University,Midday,7.2272727272727275
Tenleytown-AU,Silver Spring,Midday,14.590909090909092
Tenleytown-AU,Smithsonian,Midday,55.54545454545455
Tenleytown-AU,Southern Avenue,Midday,3.9545454545454546
Tenleytown-AU,Stadium-Armory,Midday,1.8636363636363635
Tenleytown-AU,Suitland,Midday,2.8181818181818183
Tenleytown-AU,Takoma,Midday,8.636363636363637
Tenleytown-AU,Tenleytown-AU,Midday,10.409090909090908
Tenleytown-AU,Twinbrook,Midday,15.181818181818182
Tenleytown-AU,U Street-Cardozo,Midday,8.181818181818182
Tenleytown-AU,Union Station,Midday,110.04545454545455
Tenleytown-AU,Van Dorn Street,Midday,1.4090909090909092
Tenleytown-AU,Van Ness-UDC,Midday,44.22727272727273
Tenleytown-AU,Vienna,Midday,8.454545454545455
Tenleytown-AU,Virginia Square-GMU,Midday,1.3636363636363635
Tenleytown-AU,Waterfront,Midday,12.136363636363637
Tenleytown-AU,West Falls Church,Midday,4.181818181818182
Tenleytown-AU,West Hyattsville,Midday,2.3636363636363638
Tenleytown-AU,Wheaton,Midday,4.454545454545454
Tenleytown-AU,White Flint,Midday,12.818181818181818
Tenleytown-AU,Woodley Park-Zoo,Midday,56.59090909090909
Twinbrook,Addison Road,Midday,1.2272727272727273
Twinbrook,Anacostia,Midday,1.2727272727272727
Twinbrook,Archives-Navy Memorial,Midday,3.772727272727273
Twinbrook,Arlington Cemetery,Midday,1.2727272727272727
Twinbrook,Ballston,Midday,3.3181818181818183
Twinbrook,Benning Road,Midday,1.0
Twinbrook,Bethesda,Midday,79.72727272727273
Twinbrook,Braddock Road,Midday,1.3636363636363635
Twinbrook,Branch Avenue,Midday,2.909090909090909
Twinbrook,Brookland,Midday,5.454545454545454
Twinbrook,Capitol Heights,Midday,0.5454545454545454
Twinbrook,Capitol South,Midday,7.863636363636363
Twinbrook,Cheverly,Midday,1.1818181818181819
Twinbrook,Clarendon,Midday,2.0
Twinbrook,Cleveland Park,Midday,10.227272727272727
Twinbrook,College Park-U of MD,Midday,2.590909090909091
Twinbrook,Columbia Heights,Midday,2.4545454545454546
Twinbrook,Congress Heights,Midday,0.3181818181818182
Twinbrook,Court House,Midday,2.272727272727273
Twinbrook,Crystal City,Midday,3.9545454545454546
Twinbrook,Deanwood,Midday,0.2727272727272727
Twinbrook,Dunn Loring,Midday,1.1818181818181819
Twinbrook,Dupont Circle,Midday,52.36363636363637
Twinbrook,East Falls Church,Midday,1.4545454545454546
Twinbrook,Eastern Market,Midday,3.0
Twinbrook,Eisenhower Avenue,Midday,0.22727272727272727
Twinbrook,Farragut North,Midday,87.5
Twinbrook,Farragut West,Midday,2.3181818181818183
Twinbrook,Federal Center SW,Midday,8.818181818181818
Twinbrook,Federal Triangle,Midday,5.318181818181818
Twinbrook,Foggy Bottom,Midday,9.863636363636363
Twinbrook,Forest Glen,Midday,0.045454545454545456
Twinbrook,Fort Totten,Midday,1.0909090909090908
Twinbrook,Franconia-Springfield,Midday,2.090909090909091
Twinbrook,Friendship Heights,Midday,47.04545454545455
Twinbrook,Gallery Place-Chinatown,Midday,35.22727272727273
Twinbrook,Georgia Avenue-Petworth,Midday,0.7727272727272727
Twinbrook,Glenmont,Midday,0.5454545454545454
Twinbrook,Greenbelt,Midday,1.1363636363636365
Twinbrook,Grosvenor,Midday,7.045454545454546
Twinbrook,Huntington,Midday,1.2727272727272727
Twinbrook,Judiciary Square,Midday,12.136363636363637
Twinbrook,King Street,Midday,3.590909090909091
Twinbrook,Landover,Midday,0.18181818181818182
Twinbrook,Largo Town Center,Midday,1.5454545454545454
Twinbrook,L'Enfant Plaza,Midday,8.590909090909092
Twinbrook,McPherson Square,Midday,2.8636363636363638
Twinbrook,Medical Center,Midday,120.4090909090909
Twinbrook,Metro Center,Midday,49.13636363636363
Twinbrook,Minnesota Avenue,Midday,1.0454545454545454
Twinbrook,Morgan Blvd.,Midday,0.3181818181818182
Twinbrook,Mt. Vernon Square-UDC,Midday,1.2272727272727273
Twinbrook,Navy Yard,Midday,4.863636363636363
Twinbrook,Naylor Road,Midday,1.8181818181818181
Twinbrook,New Carrollton,Midday,1.5
Twinbrook,New York Ave,Midday,4.545454545454546
Twinbrook,Pentagon,Midday,2.9545454545454546
Twinbrook,Pentagon City,Midday,3.0
Twinbrook,Potomac Avenue,Midday,1.2727272727272727
Twinbrook,Prince George's Plaza,Midday,1.2272727272727273
Twinbrook,Reagan Washington National Airport,Midday,16.59090909090909
Twinbrook,Rhode Island Avenue,Midday,3.0454545454545454
Twinbrook,Rockville,Midday,46.04545454545455
Twinbrook,Rosslyn,Midday,7.2272727272727275
Twinbrook,Shady Grove,Midday,81.45454545454545
