ent_station,ext_station,ent_time_period,riders_average_weekday,trip_length
bethesda,minnesota avenue,AM Peak,1.318181818181818,17
bethesda,morgan boulevard,AM Peak,0.5454545454545454,20
bethesda,mount vernon square,AM Peak,5.636363636363637,10
bethesda,navy yard ballpark,AM Peak,33.18181818181818,13
bethesda,naylor road,AM Peak,0.2727272727272727,17
bethesda,new carrollton,AM Peak,2.227272727272727,21
bethesda,noma gallaudet u,AM Peak,31.59090909090909,12
bethesda,pentagon,AM Peak,15.227272727272728,12
bethesda,pentagon city,AM Peak,8.181818181818182,13
bethesda,potomac avenue,AM Peak,0.4545454545454545,15
bethesda,hyattsville crossing,AM Peak,1.4545454545454546,17
bethesda,national airport,AM Peak,31.318181818181817,15
bethesda,rhode island avenue,AM Peak,0.9090909090909092,13
bethesda,rockville,AM Peak,38.40909090909091,5
bethesda,rosslyn,AM Peak,33.95454545454545,12
bethesda,shady grove,AM Peak,34.09090909090909,6
bethesda,shaw howard university,AM Peak,2.8181818181818183,11
bethesda,silver spring,AM Peak,1.1363636363636365,17
bethesda,smithsonian,AM Peak,77.72727272727273,10
bethesda,southern avenue,AM Peak,1.3636363636363635,16
bethesda,stadium armory,AM Peak,0.5454545454545454,16
bethesda,suitland,AM Peak,7.363636363636363,18
bethesda,takoma,AM Peak,0.9090909090909092,16
bethesda,tenleytown au,AM Peak,61.77272727272727,2
bethesda,twinbrook,AM Peak,22.363636363636363,4
bethesda,u street,AM Peak,2.590909090909091,12
bethesda,union station,AM Peak,253.0,11
bethesda,van dorn street,AM Peak,0.4545454545454545,19
bethesda,van ness udc,AM Peak,27.045454545454547,3
bethesda,vienna,AM Peak,3.136363636363636,20
bethesda,virginia square gmu,AM Peak,2.863636363636364,15
bethesda,waterfront,AM Peak,6.090909090909091,12
bethesda,west falls church,AM Peak,5.363636363636363,18
bethesda,west hyattsville,AM Peak,0.0454545454545454,16
bethesda,wheaton,AM Peak,0.4090909090909091,19
bethesda,north bethesda,AM Peak,56.22727272727273,3
bethesda,woodley park,AM Peak,23.40909090909091,5
braddock road,addison road,AM Peak,0.8636363636363636,14
braddock road,anacostia,AM Peak,5.090909090909091,9
braddock road,archives,AM Peak,179.04545454545453,7
braddock road,arlington cemetery,AM Peak,3.636363636363636,6
braddock road,ballston-mu,AM Peak,27.681818181818183,11
braddock road,benning road,AM Peak,1.4090909090909092,12
braddock road,bethesda,AM Peak,11.318181818181818,17
braddock road,braddock road,AM Peak,3.8181818181818175,0
braddock road,branch avenue,AM Peak,0.6818181818181818,14
braddock road,brookland cua,AM Peak,7.0,13
braddock road,capitol heights,AM Peak,0.1363636363636363,13
braddock road,capitol south,AM Peak,58.09090909090909,8
braddock road,cheverly,AM Peak,2.4545454545454546,14
braddock road,clarendon,AM Peak,11.409090909090908,9
braddock road,cleveland park,AM Peak,0.3636363636363636,13
braddock road,college park university of maryland,AM Peak,4.090909090909091,17
braddock road,columbia heights,AM Peak,7.136363636363637,12
braddock road,congress heights,AM Peak,0.5,10
braddock road,court house,AM Peak,18.40909090909091,8
braddock road,crystal city,AM Peak,91.13636363636364,3
braddock road,deanwood,AM Peak,0.8181818181818182,13
braddock road,dunn loring,AM Peak,7.181818181818182,14
braddock road,dupont circle,AM Peak,32.59090909090909,11
braddock road,east falls church,AM Peak,1.2272727272727273,12
braddock road,eastern market,AM Peak,12.272727272727272,9
braddock road,eisenhower avenue,AM Peak,11.681818181818182,2
braddock road,farragut north,AM Peak,19.318181818181817,10
braddock road,farragut west,AM Peak,293.45454545454544,9
braddock road,federal center sw,AM Peak,23.954545454545453,7
braddock road,federal triangle,AM Peak,54.09090909090909,8
braddock road,foggy bottom gwu,AM Peak,178.27272727272728,8
braddock road,forest glen,AM Peak,0.5,17
braddock road,fort totten,AM Peak,2.227272727272727,14
braddock road,franconia springfield,AM Peak,35.54545454545455,3
braddock road,friendship heights,AM Peak,5.909090909090909,16
braddock road,gallery place,AM Peak,151.3181818181818,8
braddock road,georgia avenue petworth,AM Peak,4.454545454545454,13
braddock road,glenmont,AM Peak,0.0909090909090909,19
braddock road,greenbelt,AM Peak,1.4545454545454546,18
braddock road,grosvenor strathmore,AM Peak,0.5,19
braddock road,huntington,AM Peak,23.045454545454547,3
braddock road,judiciary square,AM Peak,17.954545454545453,9
braddock road,king street old town,AM Peak,50.63636363636363,1
braddock road,landover,AM Peak,0.1818181818181818,15
braddock road,largo,AM Peak,1.5454545454545454,16
braddock road,l'enfant plaza,AM Peak,200.4090909090909,6
braddock road,mcpherson square,AM Peak,188.04545454545453,10
braddock road,medical center,AM Peak,11.090909090909092,18
braddock road,metro center,AM Peak,85.5,9
braddock road,minnesota avenue,AM Peak,0.4090909090909091,12
braddock road,morgan boulevard,AM Peak,0.9545454545454546,15
braddock road,mount vernon square,AM Peak,16.545454545454547,9
braddock road,navy yard ballpark,AM Peak,50.45454545454545,8
braddock road,naylor road,AM Peak,0.4090909090909091,12
braddock road,new carrollton,AM Peak,3.772727272727273,16
braddock road,noma gallaudet u,AM Peak,22.13636363636364,11
braddock road,pentagon,AM Peak,133.5909090909091,5
braddock road,pentagon city,AM Peak,22.227272727272727,4
braddock road,potomac avenue,AM Peak,2.5454545454545454,10
braddock road,hyattsville crossing,AM Peak,0.6818181818181818,16
braddock road,national airport,AM Peak,32.77272727272727,2
braddock road,rhode island avenue,AM Peak,0.8181818181818182,12
braddock road,rockville,AM Peak,1.0454545454545454,22
braddock road,rosslyn,AM Peak,103.95454545454544,7
braddock road,shady grove,AM Peak,1.818181818181818,23
braddock road,shaw howard university,AM Peak,5.5,10
braddock road,silver spring,AM Peak,20.818181818181817,16
braddock road,smithsonian,AM Peak,31.90909090909091,7
braddock road,southern avenue,AM Peak,2.272727272727273,11
braddock road,stadium armory,AM Peak,3.5454545454545454,11
braddock road,suitland,AM Peak,7.5,13
braddock road,takoma,AM Peak,1.5454545454545454,15
braddock road,tenleytown au,AM Peak,10.590909090909092,15
braddock road,twinbrook,AM Peak,2.090909090909091,21
braddock road,u street,AM Peak,6.681818181818182,11
braddock road,union station,AM Peak,110.8181818181818,10
braddock road,van dorn street,AM Peak,16.227272727272727,2
braddock road,van ness udc,AM Peak,5.181818181818182,14
braddock road,vienna,AM Peak,4.727272727272728,15
braddock road,virginia square gmu,AM Peak,9.909090909090908,10
braddock road,waterfront,AM Peak,3.3181818181818183,7
braddock road,west falls church,AM Peak,11.818181818181818,13
braddock road,west hyattsville,AM Peak,0.2727272727272727,15
braddock road,wheaton,AM Peak,0.2727272727272727,18
braddock road,north bethesda,AM Peak,4.136363636363637,20
braddock road,woodley park,AM Peak,3.090909090909091,12
branch avenue,addison road,AM Peak,2.1818181818181817,16
branch avenue,anacostia,AM Peak,39.36363636363637,5
branch avenue,archives,AM Peak,342.45454545454544,9
branch avenue,arlington cemetery,AM Peak,2.1818181818181817,10
branch avenue,ballston-mu,AM Peak,44.31818181818182,15
branch avenue,benning road,AM Peak,2.363636363636364,14
branch avenue,bethesda,AM Peak,53.81818181818182,19
branch avenue,braddock road,AM Peak,4.454545454545454,14
branch avenue,branch avenue,AM Peak,9.5,0
branch avenue,brookland cua,AM Peak,29.454545454545453,15
branch avenue,capitol heights,AM Peak,2.090909090909091,15
branch avenue,capitol south,AM Peak,51.95454545454545,10
branch avenue,cheverly,AM Peak,2.0454545454545454,16
branch avenue,clarendon,AM Peak,13.363636363636363,13
branch avenue,cleveland park,AM Peak,2.772727272727273,15
branch avenue,college park university of maryland,AM Peak,11.818181818181818,19
branch avenue,columbia heights,AM Peak,56.54545454545455,14
branch avenue,congress heights,AM Peak,6.0,4
branch avenue,court house,AM Peak,18.0,12
branch avenue,crystal city,AM Peak,82.81818181818181,11
branch avenue,deanwood,AM Peak,0.7272727272727273,15
branch avenue,dunn loring,AM Peak,9.045454545454543,18
branch avenue,dupont circle,AM Peak,65.45454545454545,13
branch avenue,east falls church,AM Peak,2.0,16
branch avenue,eastern market,AM Peak,6.409090909090909,11
branch avenue,eisenhower avenue,AM Peak,4.409090909090909,16
branch avenue,farragut north,AM Peak,205.8181818181818,12
branch avenue,farragut west,AM Peak,271.90909090909093,13
branch avenue,federal center sw,AM Peak,79.0,9
branch avenue,federal triangle,AM Peak,200.27272727272728,10
branch avenue,foggy bottom gwu,AM Peak,164.22727272727272,12
branch avenue,forest glen,AM Peak,0.6363636363636364,19
branch avenue,fort totten,AM Peak,9.409090909090908,16
branch avenue,franconia springfield,AM Peak,6.818181818181818,17
branch avenue,friendship heights,AM Peak,34.04545454545455,18
branch avenue,gallery place,AM Peak,342.40909090909093,10
branch avenue,georgia avenue petworth,AM Peak,19.5,15
branch avenue,glenmont,AM Peak,1.5909090909090908,21
branch avenue,greenbelt,AM Peak,10.0,20
branch avenue,grosvenor strathmore,AM Peak,6.7727272727272725,21
branch avenue,huntington,AM Peak,5.318181818181818,17
branch avenue,judiciary square,AM Peak,96.5909090909091,11
branch avenue,king street old town,AM Peak,17.772727272727273,15
branch avenue,landover,AM Peak,2.5,17
branch avenue,largo,AM Peak,12.454545454545457,18
branch avenue,l'enfant plaza,AM Peak,536.2727272727273,8
branch avenue,mcpherson square,AM Peak,254.9090909090909,12
branch avenue,medical center,AM Peak,79.36363636363636,20
branch avenue,metro center,AM Peak,156.77272727272728,11
branch avenue,minnesota avenue,AM Peak,4.2727272727272725,14
branch avenue,morgan boulevard,AM Peak,2.727272727272727,17
branch avenue,mount vernon square,AM Peak,33.13636363636363,11
branch avenue,navy yard ballpark,AM Peak,135.6818181818182,6
branch avenue,naylor road,AM Peak,8.818181818181818,2
branch avenue,new carrollton,AM Peak,13.863636363636363,18
branch avenue,noma gallaudet u,AM Peak,99.6818181818182,13
branch avenue,pentagon,AM Peak,238.0,9
branch avenue,pentagon city,AM Peak,53.45454545454545,10
branch avenue,potomac avenue,AM Peak,1.8636363636363635,12
branch avenue,hyattsville crossing,AM Peak,17.59090909090909,18
branch avenue,national airport,AM Peak,17.40909090909091,12
branch avenue,rhode island avenue,AM Peak,11.090909090909092,14
branch avenue,rockville,AM Peak,11.045454545454543,24
branch avenue,rosslyn,AM Peak,94.3181818181818,11
branch avenue,shady grove,AM Peak,15.545454545454543,25
branch avenue,shaw howard university,AM Peak,23.818181818181817,12
branch avenue,silver spring,AM Peak,64.86363636363636,18
branch avenue,smithsonian,AM Peak,157.1818181818182,9
branch avenue,southern avenue,AM Peak,11.181818181818182,3
branch avenue,stadium armory,AM Peak,5.454545454545454,13
branch avenue,suitland,AM Peak,25.681818181818183,1
branch avenue,takoma,AM Peak,3.590909090909091,17
branch avenue,tenleytown au,AM Peak,28.5,17
branch avenue,twinbrook,AM Peak,11.136363636363637,23
branch avenue,u street,AM Peak,28.0,13
branch avenue,union station,AM Peak,214.95454545454547,12
branch avenue,van dorn street,AM Peak,1.5454545454545454,16
branch avenue,van ness udc,AM Peak,11.454545454545457,16
branch avenue,vienna,AM Peak,8.863636363636363,19
branch avenue,virginia square gmu,AM Peak,11.318181818181818,14
branch avenue,waterfront,AM Peak,21.772727272727277,7
branch avenue,west falls church,AM Peak,23.181818181818183,17
branch avenue,west hyattsville,AM Peak,4.0,17
branch avenue,wheaton,AM Peak,3.954545454545455,20
branch avenue,north bethesda,AM Peak,18.40909090909091,22
branch avenue,woodley park,AM Peak,11.181818181818182,14
brookland cua,addison road,AM Peak,2.727272727272727,15
brookland cua,anacostia,AM Peak,15.272727272727272,10
brookland cua,archives,AM Peak,5.545454545454546,6
brookland cua,arlington cemetery,AM Peak,0.8636363636363636,9
brookland cua,ballston-mu,AM Peak,20.63636363636364,14
brookland cua,benning road,AM Peak,3.4545454545454546,13
brookland cua,bethesda,AM Peak,25.59090909090909,14
brookland cua,braddock road,AM Peak,3.0,13
brookland cua,branch avenue,AM Peak,2.909090909090909,15
brookland cua,brookland cua,AM Peak,8.090909090909092,0
brookland cua,capitol heights,AM Peak,0.6363636363636364,14
brookland cua,capitol south,AM Peak,17.227272727272727,9
brookland cua,cheverly,AM Peak,0.4090909090909091,15
brookland cua,clarendon,AM Peak,3.272727272727273,12
brookland cua,cleveland park,AM Peak,6.7727272727272725,10
brookland cua,college park university of maryland,AM Peak,7.0,4
brookland cua,columbia heights,AM Peak,27.681818181818183,3
brookland cua,congress heights,AM Peak,4.227272727272728,11
brookland cua,court house,AM Peak,8.363636363636363,11
brookland cua,crystal city,AM Peak,20.318181818181817,10
brookland cua,deanwood,AM Peak,3.090909090909091,14
brookland cua,dunn loring,AM Peak,3.636363636363636,17
brookland cua,dupont circle,AM Peak,101.95454545454544,8
brookland cua,east falls church,AM Peak,1.8636363636363635,15
brookland cua,eastern market,AM Peak,10.227272727272728,10
brookland cua,eisenhower avenue,AM Peak,0.6363636363636364,15
brookland cua,farragut north,AM Peak,267.72727272727275,7
brookland cua,farragut west,AM Peak,20.09090909090909,8
brookland cua,federal center sw,AM Peak,17.636363636363637,8
brookland cua,federal triangle,AM Peak,28.40909090909091,7
brookland cua,foggy bottom gwu,AM Peak,94.36363636363636,9
brookland cua,forest glen,AM Peak,4.954545454545454,4
brookland cua,fort totten,AM Peak,19.272727272727277,1
brookland cua,franconia springfield,AM Peak,2.3181818181818183,16
brookland cua,friendship heights,AM Peak,19.90909090909091,13
brookland cua,gallery place,AM Peak,89.68181818181819,5
brookland cua,georgia avenue petworth,AM Peak,15.363636363636363,2
brookland cua,glenmont,AM Peak,6.954545454545454,6
brookland cua,greenbelt,AM Peak,10.818181818181818,5
brookland cua,grosvenor strathmore,AM Peak,3.590909090909091,16
brookland cua,huntington,AM Peak,3.0,16
brookland cua,judiciary square,AM Peak,137.86363636363637,4
brookland cua,king street old town,AM Peak,9.318181818181818,14
brookland cua,landover,AM Peak,0.5,16
brookland cua,largo,AM Peak,2.909090909090909,17
brookland cua,l'enfant plaza,AM Peak,53.04545454545455,7
brookland cua,mcpherson square,AM Peak,37.72727272727273,7
brookland cua,medical center,AM Peak,29.63636363636364,15
brookland cua,metro center,AM Peak,140.5909090909091,6
brookland cua,minnesota avenue,AM Peak,6.136363636363637,13
brookland cua,morgan boulevard,AM Peak,1.3636363636363635,16
brookland cua,mount vernon square,AM Peak,2.409090909090909,6
brookland cua,navy yard ballpark,AM Peak,12.181818181818182,9
brookland cua,naylor road,AM Peak,2.090909090909091,13
brookland cua,new carrollton,AM Peak,4.409090909090909,17
brookland cua,noma gallaudet u,AM Peak,62.54545454545455,2
brookland cua,pentagon,AM Peak,23.454545454545453,8
brookland cua,pentagon city,AM Peak,15.636363636363637,9
brookland cua,potomac avenue,AM Peak,5.5,11
brookland cua,hyattsville crossing,AM Peak,6.454545454545454,3
brookland cua,national airport,AM Peak,10.590909090909092,11
brookland cua,rhode island avenue,AM Peak,14.0,1
brookland cua,rockville,AM Peak,8.5,19
brookland cua,rosslyn,AM Peak,38.22727272727273,10
brookland cua,shady grove,AM Peak,9.181818181818182,20
brookland cua,shaw howard university,AM Peak,5.409090909090909,5
brookland cua,silver spring,AM Peak,79.13636363636364,3
brookland cua,smithsonian,AM Peak,31.90909090909091,8
brookland cua,southern avenue,AM Peak,2.9545454545454546,12
brookland cua,stadium armory,AM Peak,4.954545454545454,12
brookland cua,suitland,AM Peak,4.454545454545454,14
brookland cua,takoma,AM Peak,29.13636363636364,2
brookland cua,tenleytown au,AM Peak,54.22727272727273,12
brookland cua,twinbrook,AM Peak,5.227272727272728,18
brookland cua,u street,AM Peak,9.409090909090908,4
brookland cua,union station,AM Peak,208.8636363636364,3
brookland cua,van dorn street,AM Peak,1.9090909090909087,15
brookland cua,van ness udc,AM Peak,11.454545454545457,11
brookland cua,vienna,AM Peak,7.590909090909091,18
brookland cua,virginia square gmu,AM Peak,5.409090909090909,13
brookland cua,waterfront,AM Peak,13.363636363636363,8
brookland cua,west falls church,AM Peak,15.272727272727272,16
brookland cua,west hyattsville,AM Peak,3.6818181818181817,2
brookland cua,wheaton,AM Peak,13.363636363636363,5
brookland cua,north bethesda,AM Peak,8.363636363636363,17
brookland cua,woodley park,AM Peak,15.590909090909092,9
capitol heights,addison road,AM Peak,18.181818181818183,1
capitol heights,anacostia,AM Peak,17.136363636363637,10
capitol heights,archives,AM Peak,22.40909090909091,8
capitol heights,arlington cemetery,AM Peak,1.681818181818182,9
capitol heights,ballston-mu,AM Peak,17.5,14
capitol heights,benning road,AM Peak,2.5454545454545454,1
capitol heights,bethesda,AM Peak,14.0,18
capitol heights,braddock road,AM Peak,3.0,13
capitol heights,branch avenue,AM Peak,3.1818181818181817,15
